event_year,publication_date,document_number,document_type,title,abstract,html_url,pdf_url,is_p3_candidate,candidate_type,matched_terms,country_target,country_target_coding_status,semiconductor_related_manual_status,severity,severity_coding_status,source_flag
2017,2017-06-16,2017-12502,Notice,"Proposed Information Collection; Comment Request; Import, End-User, and Delivery Verification Certificates","The Department of Commerce, as part of its continuing effort to reduce paperwork and respondent burden, invites the general public and other Federal agencies to take this opportunity to comment on proposed and/or continuing information collections, as required by the Paperwork Reduction Act of 1995.",https://www.federalregister.gov/documents/2017/06/16/2017-12502/proposed-information-collection-comment-request-import-end-user-and-delivery-verification,https://www.govinfo.gov/content/pkg/FR-2017-06-16/pdf/2017-12502.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-06-19,2017-12729,Notice,Notice on Procedures for Attending or Viewing Remotely the Public Hearing on Section 232 National Security Investigation of Imports of Aluminum,"On May 9, 2017 (82 FR 21509), the Bureau of Industry and Security (BIS), published the Notice of Request for Public Comments and Public Hearing on Section 232 National Security Investigation of Imports of Aluminum. The May 9 notice specified that the Secretary of Commerce initiated an investigation to determine the effects on the national security of imports of aluminum. This investigation has been initiated under section 232 of the Trade Expansion Act of 1962, as amended. (See the May 9 notice for additional details on the investigation and the request for public comments.) The May 9 notice also announced that the Department of Commerce will hold a public hearing on the investigation on June 22, 2017 in Washington, DC. Today's notice provides additional details on the procedures for attending the hearing and for viewing the hearing, via webcast.",https://www.federalregister.gov/documents/2017/06/19/2017-12729/notice-on-procedures-for-attending-or-viewing-remotely-the-public-hearing-on-section-232-national,https://www.govinfo.gov/content/pkg/FR-2017-06-19/pdf/2017-12729.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-06-22,2017-12857,Notice,Order Denying Export Privileges,,https://www.federalregister.gov/documents/2017/06/22/2017-12857/order-denying-export-privileges,https://www.govinfo.gov/content/pkg/FR-2017-06-22/pdf/2017-12857.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-06-22,2017-13167,Rule,Russian Sanctions: Addition of Certain Entities to the Entity List,The Bureau of Industry and Security (BIS) amends the Export Administration Regulations (EAR) by adding ten entities to the Entity List. The ten entities that are added to the Entity List have been determined by the U.S. Government to be acting contrary to the national security or foreign policy interests of the United States. BIS is taking this action to ensure the efficacy of existing sanctions on the Russian Federation (Russia) for violating international law and fueling the conflict in eastern Ukraine. These entities will be listed on the Entity List under the destinations of the Crimea region of Ukraine and Russia.,https://www.federalregister.gov/documents/2017/06/22/2017-13167/russian-sanctions-addition-of-certain-entities-to-the-entity-list,https://www.govinfo.gov/content/pkg/FR-2017-06-22/pdf/2017-13167.pdf,True,entity_list_requires_manual_semiconductor_coding,entity list,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-06-30,2017-13802,Rule,Control Policy: End-User and End-Use Based,,https://www.federalregister.gov/documents/2017/06/30/2017-13802/control-policy-end-user-and-end-use-based,https://www.govinfo.gov/content/pkg/FR-2017-06-30/pdf/2017-13802.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-07-03,2017-13869,Notice,Notice of Partially Closed Meeting of the Materials Technical Advisory Committee,,https://www.federalregister.gov/documents/2017/07/03/2017-13869/notice-of-partially-closed-meeting-of-the-materials-technical-advisory-committee,https://www.govinfo.gov/content/pkg/FR-2017-07-03/pdf/2017-13869.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-07-03,2017-13870,Notice,Sensors and Instrumentation Technical Advisory Committee; Notice of Partially Closed Meeting,,https://www.federalregister.gov/documents/2017/07/03/2017-13870/sensors-and-instrumentation-technical-advisory-committee-notice-of-partially-closed-meeting,https://www.govinfo.gov/content/pkg/FR-2017-07-03/pdf/2017-13870.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-07-03,2017-13871,Notice,Information Systems Technical Advisory Committee; Notice of Partially Closed Meeting,,https://www.federalregister.gov/documents/2017/07/03/2017-13871/information-systems-technical-advisory-committee-notice-of-partially-closed-meeting,https://www.govinfo.gov/content/pkg/FR-2017-07-03/pdf/2017-13871.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-07-03,2017-13872,Notice,Emerging Technology and Research Advisory Committee; Notice of Partially Closed Meeting,,https://www.federalregister.gov/documents/2017/07/03/2017-13872/emerging-technology-and-research-advisory-committee-notice-of-partially-closed-meeting,https://www.govinfo.gov/content/pkg/FR-2017-07-03/pdf/2017-13872.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-07-03,2017-13874,Notice,Materials Processing Equipment Technical Advisory Committee; Notice of Partially Closed Meeting,,https://www.federalregister.gov/documents/2017/07/03/2017-13874/materials-processing-equipment-technical-advisory-committee-notice-of-partially-closed-meeting,https://www.govinfo.gov/content/pkg/FR-2017-07-03/pdf/2017-13874.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-07-03,2017-13875,Notice,Notice of Partially Closed Meeting of the Transportation and Related Equipment Technical Advisory Committee,,https://www.federalregister.gov/documents/2017/07/03/2017-13875/notice-of-partially-closed-meeting-of-the-transportation-and-related-equipment-technical-advisory,https://www.govinfo.gov/content/pkg/FR-2017-07-03/pdf/2017-13875.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-07-03,2017-13969,Notice,Order Denying Export Privileges,,https://www.federalregister.gov/documents/2017/07/03/2017-13969/order-denying-export-privileges,https://www.govinfo.gov/content/pkg/FR-2017-07-03/pdf/2017-13969.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-07-03,2017-13970,Notice,Order Denying Export Privileges,,https://www.federalregister.gov/documents/2017/07/03/2017-13970/order-denying-export-privileges,https://www.govinfo.gov/content/pkg/FR-2017-07-03/pdf/2017-13970.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-07-03,2017-13971,Notice,Order Denying Export Privileges,,https://www.federalregister.gov/documents/2017/07/03/2017-13971/order-denying-export-privileges,https://www.govinfo.gov/content/pkg/FR-2017-07-03/pdf/2017-13971.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-07-03,2017-13972,Notice,Order Renewing Order Temporarily Denying Export Privileges,,https://www.federalregister.gov/documents/2017/07/03/2017-13972/order-renewing-order-temporarily-denying-export-privileges,https://www.govinfo.gov/content/pkg/FR-2017-07-03/pdf/2017-13972.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-07-07,2017-14312,Rule,Revisions to the Export Administration Regulations Based on the 2016 Missile Technology Control Regime Plenary Agreements,"The Bureau of Industry and Security (BIS) is amending the Export Administration Regulations (EAR) to reflect changes to the Missile Technology Control Regime (MTCR) Annex that were agreed to by MTCR member countries at the October 2016 Plenary in Busan, South Korea, and the March 2016 Technical Experts Meeting (TEM) in Luxembourg City, Luxembourg. This final rule revises thirteen Export Control Classification Numbers (ECCNs), adds one ECCN, revises two EAR defined terms (including making other EAR conforming changes for the use of these two terms) and makes conforming EAR changes where needed to implement the changes that were agreed to at the meetings and to better align the missile technology (MT) controls on the Commerce Control List (CCL) with the MTCR Annex.",https://www.federalregister.gov/documents/2017/07/07/2017-14312/revisions-to-the-export-administration-regulations-based-on-the-2016-missile-technology-control,https://www.govinfo.gov/content/pkg/FR-2017-07-07/pdf/2017-14312.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-08-15,2017-16904,Rule,Wassenaar Arrangement 2016 Plenary Agreements Implementation,"The Bureau of Industry and Security (BIS) maintains, as part of its Export Administration Regulations (EAR), the Commerce Control List (CCL), which identifies certain items subject to Department of Commerce jurisdiction. This final rule revises the CCL, as well as corresponding parts of the EAR, to implement changes made to the Wassenaar Arrangement List of Dual-Use Goods and Technologies (WA List) maintained and agreed to by governments participating in the Wassenaar Arrangement on Export Controls for Conventional Arms and Dual-Use Goods and Technologies (Wassenaar Arrangement, or WA) at the December 2016 WA Plenary meeting. The Wassenaar Arrangement advocates implementation of effective export controls on strategic items with the objective of improving regional and international security and stability. This rule harmonizes the CCL with the agreements reached at the 2016 Plenary meeting by revising Export Control Classification Numbers (ECCNs) controlled for national security reasons in each category of the CCL, as well as making other associated changes to the EAR.",https://www.federalregister.gov/documents/2017/08/15/2017-16904/wassenaar-arrangement-2016-plenary-agreements-implementation,https://www.govinfo.gov/content/pkg/FR-2017-08-15/pdf/2017-16904.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-08-17,2017-17368,Notice,"In the Matter of: Alexandre Dos Anjos Oliveira, Inmate Number: 05753-104, McRae Federal Correctional Institution, P.O. Drawer 55030, McRae Helena, GA 31055; Order Denying Export Privileges",,https://www.federalregister.gov/documents/2017/08/17/2017-17368/in-the-matter-of-alexandre-dos-anjos-oliveira-inmate-number-05753-104-mcrae-federal-correctional,https://www.govinfo.gov/content/pkg/FR-2017-08-17/pdf/2017-17368.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-08-17,2017-17369,Notice,"In the Matter of: Mansour Moghtaderi Zadeh, a/k/a Mansour Zadeh, a/k/a Mita Zarek, a/k/a Mita Zadeh currently incarcerated at: Inmate Number: 43594-013, Rivers Correctional Institution, P.O. Box 630, Winton, NC 27986, and with prior known addresses at: 16 Kyraikou Matsi Ave., 3rd Floor, 1082 Nicosia, Cyprus, and Strovolou 77, Strovolos Center Suite 202, Strovolos P.C. 2018, Nicosia, Cyprus and P.O. Box 23973, 1687 Nicosia, Cyprus",,https://www.federalregister.gov/documents/2017/08/17/2017-17369/in-the-matter-of-mansour-moghtaderi-zadeh-aka-mansour-zadeh-aka-mita-zarek-aka-mita-zadeh-currently,https://www.govinfo.gov/content/pkg/FR-2017-08-17/pdf/2017-17369.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-08-17,2017-17371,Notice,"In the Matter of: David L. Maricola, Inmate Number: 96672-038, FCI Fort Dix, P.O. Box 2000, Joint Base MDL, NJ 08640",,https://www.federalregister.gov/documents/2017/08/17/2017-17371/in-the-matter-of-david-l-maricola-inmate-number-96672-038-fci-fort-dix-po-box-2000-joint-base-mdl-nj,https://www.govinfo.gov/content/pkg/FR-2017-08-17/pdf/2017-17371.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-08-17,2017-17372,Notice,"In the Matter of: Wenxia Man, a/k/a Wency Man, Inmate Number: 50772-298, FCI Dublin, 5701 8th Street-Camp Parks, Dublin, CA 94568",,https://www.federalregister.gov/documents/2017/08/17/2017-17372/in-the-matter-of-wenxia-man-aka-wency-man-inmate-number-50772-298-fci-dublin-5701-8th-street-camp,https://www.govinfo.gov/content/pkg/FR-2017-08-17/pdf/2017-17372.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-08-17,2017-17373,Notice,"In the Matter of: Ricardo Humberto Varela, Inmate Number: 85044-379, Federal Correctional Institution Bastrop, P.O. Box 1010, Bastrop, TX 78602",,https://www.federalregister.gov/documents/2017/08/17/2017-17373/in-the-matter-of-ricardo-humberto-varela-inmate-number-85044-379-federal-correctional-institution,https://www.govinfo.gov/content/pkg/FR-2017-08-17/pdf/2017-17373.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-08-17,2017-17374,Notice,"In the Matter of: Jose Luis Benavides-Cira, Inmate Number: 85055-379, Great Plains Correctional Institution, P.O. Box 400, Hinton, OK 73047",,https://www.federalregister.gov/documents/2017/08/17/2017-17374/in-the-matter-of-jose-luis-benavides-cira-inmate-number-85055-379-great-plains-correctional,https://www.govinfo.gov/content/pkg/FR-2017-08-17/pdf/2017-17374.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-08-17,2017-17375,Notice,"In the Matter of: Yasser Ahmad Obeid, Inmate Number: 60923-018, FCI Yazoo City Medium, Federal Correctional Institution, P.O. Box 5888, Yazoo City, MS 39194",,https://www.federalregister.gov/documents/2017/08/17/2017-17375/in-the-matter-of-yasser-ahmad-obeid-inmate-number-60923-018-fci-yazoo-city-medium-federal,https://www.govinfo.gov/content/pkg/FR-2017-08-17/pdf/2017-17375.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-08-23,2017-17868,Notice,Materials Technical Advisory Committee; Notice of Partially Closed Meeting,,https://www.federalregister.gov/documents/2017/08/23/2017-17868/materials-technical-advisory-committee-notice-of-partially-closed-meeting,https://www.govinfo.gov/content/pkg/FR-2017-08-23/pdf/2017-17868.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-08-24,2017-17975,Notice,Submission for OMB Review; Comment Request,,https://www.federalregister.gov/documents/2017/08/24/2017-17975/submission-for-omb-review-comment-request,https://www.govinfo.gov/content/pkg/FR-2017-08-24/pdf/2017-17975.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-08-29,2017-18215,Notice,Regulations and Procedures Technical Advisory Committee; Notice of Partially Closed Meeting,,https://www.federalregister.gov/documents/2017/08/29/2017-18215/regulations-and-procedures-technical-advisory-committee-notice-of-partially-closed-meeting,https://www.govinfo.gov/content/pkg/FR-2017-08-29/pdf/2017-18215.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-09-05,2017-18664,Notice,National Defense Stockpile Market Impact Committee Request for Public Comments on the Potential Market Impact of the Proposed Fiscal Year 2019 Annual Materials Plan,"The purpose of this notice is to advise the public that the National Defense Stockpile Market Impact Committee, co-chaired by the Departments of Commerce and State, is seeking public comments on the potential market impact of the proposed Fiscal Year 2019 National Defense Stockpile Annual Materials Plan. The role of the Market Impact Committee is to advise the National Defense Stockpile Manager on the projected domestic and foreign economic effects of all acquisitions, conversions, and disposals involving the stockpile and related material research and development projects. Public comments are an important element of the Committee's market impact review process.",https://www.federalregister.gov/documents/2017/09/05/2017-18664/national-defense-stockpile-market-impact-committee-request-for-public-comments-on-the-potential,https://www.govinfo.gov/content/pkg/FR-2017-09-05/pdf/2017-18664.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-09-07,2017-19010,Notice,Effects of Extending Foreign Policy-Based Export Controls Through 2018,The Bureau of Industry and Security (BIS) is seeking public comments on the effect of existing foreign policy-based export controls in the Export Administration Regulations. Section 6 of the Export Administration Act requires BIS to consult with industry on the effect of such controls and to report the results of the consultations to Congress. BIS is conducting the consultations through this request for public comments. Comments from all interested persons are welcome and will help BIS determine whether its foreign policy-based export controls should be continued for another year. All comments will be made available for public inspection and copying and included in a report to be submitted to Congress.,https://www.federalregister.gov/documents/2017/09/07/2017-19010/effects-of-extending-foreign-policy-based-export-controls-through-2018,https://www.govinfo.gov/content/pkg/FR-2017-09-07/pdf/2017-19010.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-09-14,2017-19526,Notice,Order Denying Export Privileges,,https://www.federalregister.gov/documents/2017/09/14/2017-19526/order-denying-export-privileges,https://www.govinfo.gov/content/pkg/FR-2017-09-14/pdf/2017-19526.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-09-14,2017-19527,Notice,"In the Matter of: Dmitrii Karpenko, a/k/a Simon Fox, Pavlova St 11-75, Nevinnomyssk, Stavropol Region, Russia; Order Denying Export Privileges",,https://www.federalregister.gov/documents/2017/09/14/2017-19527/in-the-matter-of-dmitrii-karpenko-aka-simon-fox-pavlova-st-11-75-nevinnomyssk-stavropol-region,https://www.govinfo.gov/content/pkg/FR-2017-09-14/pdf/2017-19527.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-09-14,2017-19528,Notice,"In the Matter of: Alexey Krutilin, a/k/a David Powell, 16 Melioratorov Street, Ivanovskoe Village, Stavropol Region, Russia 357020; Order Denying Export Privileges",,https://www.federalregister.gov/documents/2017/09/14/2017-19528/in-the-matter-of-alexey-krutilin-aka-david-powell-16-melioratorov-street-ivanovskoe-village,https://www.govinfo.gov/content/pkg/FR-2017-09-14/pdf/2017-19528.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-09-25,2017-20406,Rule,Removal of Certain Entities From the Entity List; and Revisions of Entries on the Entity List,"This rule amends the Export Administration Regulations (EAR) by removing three entities under four entries from the Entity List. This rule removes one entity listed under the destination of Australia, one entity listed under the destination of China, and one entity listed under the destinations of Iran and the United Arab Emirates from the Entity List. The one additional entry is being removed to account for one entity listed under more than one destination on the Entity List. All three of the removals are the result of requests for removal received by BIS pursuant to the section of the EAR used for requesting removal or modification of an Entity List entity and a review of information provided in the removal requests in accordance with the procedure for requesting removal or modification of an Entity List entity. Finally, this final rule modifies five existing entries on the Entity List consisting of five entries under Pakistan to provide additional or modified addresses and/or names for these persons.",https://www.federalregister.gov/documents/2017/09/25/2017-20406/removal-of-certain-entities-from-the-entity-list-and-revisions-of-entries-on-the-entity-list,https://www.govinfo.gov/content/pkg/FR-2017-09-25/pdf/2017-20406.pdf,True,entity_list_requires_manual_semiconductor_coding,entity list,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-10-03,2017-21003,Rule,Updated Statements of Legal Authority for the Export Administration Regulations,"This rule updates the Code of Federal Regulations (CFR) legal authority paragraphs in the Export Administration Regulations (EAR) to cite the most recent Presidential notice continuing a national emergency declared pursuant to the International Emergency Economic Powers Act. This is a procedural, non-substantive rule that only updates authority paragraphs of the EAR. It does not alter any right, obligation or prohibition that applies to any person under the EAR.",https://www.federalregister.gov/documents/2017/10/03/2017-21003/updated-statements-of-legal-authority-for-the-export-administration-regulations,https://www.govinfo.gov/content/pkg/FR-2017-10-03/pdf/2017-21003.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-10-05,2017-21471,Notice,Order Denying Export Privileges,,https://www.federalregister.gov/documents/2017/10/05/2017-21471/order-denying-export-privileges,https://www.govinfo.gov/content/pkg/FR-2017-10-05/pdf/2017-21471.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-10-05,2017-21472,Notice,"In the Matter of: Shehzad John, Currently Incarcerated at: Inmate Number: 91045-054, FCI Ashland, Federal Correctional Institution, P.O. Box 6001, Ashland, KY 41105, and With an Address at: 207 Border Street, Columbus, OH 43207",,https://www.federalregister.gov/documents/2017/10/05/2017-21472/in-the-matter-of-shehzad-john-currently-incarcerated-at-inmate-number-91045-054-fci-ashland-federal,https://www.govinfo.gov/content/pkg/FR-2017-10-05/pdf/2017-21472.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-10-05,2017-21473,Notice,"In the Matter of: Robert J. Shubert, Sr., Currently Incarcerated at: Inmate Number: 96749-020, FCI Coleman Low, P.O. Box 1031, Coleman, FL 33521; and With a Prior Known Address at: 417 Hedlund Drive, Warner Robbins, GA 31088",,https://www.federalregister.gov/documents/2017/10/05/2017-21473/in-the-matter-of-robert-j-shubert-sr-currently-incarcerated-at-inmate-number-96749-020-fci-coleman,https://www.govinfo.gov/content/pkg/FR-2017-10-05/pdf/2017-21473.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-10-05,2017-21474,Notice,Order Denying Export Privileges,,https://www.federalregister.gov/documents/2017/10/05/2017-21474/order-denying-export-privileges,https://www.govinfo.gov/content/pkg/FR-2017-10-05/pdf/2017-21474.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-10-05,2017-21475,Notice,"In the Matter of: Mark Henry (a/k/a Weida Zheng, a/k/a Scott Russel, a/k/a Bob Wilson, a/k/a Joanna Zhong), Inmate Number: 75602-053, FCI Schuylkill, Federal Correctional Institution, Satellite Camp, P.O. Box 670, Minersville, PA 17954; Respondent; Dahua Electronics Corporation (a/k/a Bao An Corporation), 134-12 59th Avenue, Flushing, NY 11355, Related Person Order Denying Privileges",,https://www.federalregister.gov/documents/2017/10/05/2017-21475/in-the-matter-of-mark-henry-aka-weida-zheng-aka-scott-russel-aka-bob-wilson-aka-joanna-zhong-inmate,https://www.govinfo.gov/content/pkg/FR-2017-10-05/pdf/2017-21475.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-10-05,2017-21476,Notice,"In the Matter of: Tayabi Fazal Hussain, Lathifa Tower, Apt #1107, Al Nahda 1, Dubai, UAE",,https://www.federalregister.gov/documents/2017/10/05/2017-21476/in-the-matter-of-tayabi-fazal-hussain-lathifa-tower-apt-1107-al-nahda-1-dubai-uae,https://www.govinfo.gov/content/pkg/FR-2017-10-05/pdf/2017-21476.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-10-13,2017-22193,Notice,Materials Processing Equipment Technical Advisory Committee; Notice of Open Meeting,,https://www.federalregister.gov/documents/2017/10/13/2017-22193/materials-processing-equipment-technical-advisory-committee-notice-of-open-meeting,https://www.govinfo.gov/content/pkg/FR-2017-10-13/pdf/2017-22193.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-10-13,2017-22194,Notice,Sensors and Instrumentation Technical Advisory Committee; Notice of Partially Closed Meeting,,https://www.federalregister.gov/documents/2017/10/13/2017-22194/sensors-and-instrumentation-technical-advisory-committee-notice-of-partially-closed-meeting,https://www.govinfo.gov/content/pkg/FR-2017-10-13/pdf/2017-22194.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-10-18,2017-22575,Notice,Information Systems; Technical Advisory Committee; Notice of Partially Closed Meeting,,https://www.federalregister.gov/documents/2017/10/18/2017-22575/information-systems-technical-advisory-committee-notice-of-partially-closed-meeting,https://www.govinfo.gov/content/pkg/FR-2017-10-18/pdf/2017-22575.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-10-20,2017-22792,Notice,"Membership of the Performance Review Board for EDA, NTIA and BIS","The EDA, NTIA and BIS, Department of Commerce (DOC), announce the appointment of those individuals who have been selected to serve as members of the Performance Review Board. The Performance Review Board is responsible for (1) reviewing performance appraisals and ratings of Senior Executive Service (SES) members and Senior Level (SL) members and (2) making recommendations to the appointing authority on other performance management issues, such as pay adjustments, bonuses and Presidential Rank Awards for SES and SL members. The appointment of these members to the Performance Review Board will be for a period of twenty-four (24) months.",https://www.federalregister.gov/documents/2017/10/20/2017-22792/membership-of-the-performance-review-board-for-eda-ntia-and-bis,https://www.govinfo.gov/content/pkg/FR-2017-10-20/pdf/2017-22792.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-10-20,2017-22821,Notice,"In the Matter of: Martin Jan Leff, 3708 Ascot Bend Ct., Bonita Springs, FL 34134 and 4100 Spring Street #303, Spring Park, MN 55384; Order Denying Export Privileges",,https://www.federalregister.gov/documents/2017/10/20/2017-22821/in-the-matter-of-martin-jan-leff-3708-ascot-bend-ct-bonita-springs-fl-34134-and-4100-spring-street,https://www.govinfo.gov/content/pkg/FR-2017-10-20/pdf/2017-22821.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-10-20,2017-22826,Notice,"In the Matter of: Rodrigo Chico-Rodriguez, Inmate Number: 69032-179, Reeves III Correctional Institution, Box 2038, Pecos, TX 79772; Order Denying Export Privileges",,https://www.federalregister.gov/documents/2017/10/20/2017-22826/in-the-matter-of-rodrigo-chico-rodriguez-inmate-number-69032-179-reeves-iii-correctional-institution,https://www.govinfo.gov/content/pkg/FR-2017-10-20/pdf/2017-22826.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-10-20,2017-22827,Notice,"In the Matter of: Marleen Rochin, 3037 S. 69th Drive, Phoenix, AZ 85043; Order Denying Export Privileges",,https://www.federalregister.gov/documents/2017/10/20/2017-22827/in-the-matter-of-marleen-rochin-3037-s-69th-drive-phoenix-az-85043-order-denying-export-privileges,https://www.govinfo.gov/content/pkg/FR-2017-10-20/pdf/2017-22827.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-10-20,2017-22828,Notice,"In the Matter of: Adrian Manuel Hernandez, 3037 S. 69th Drive, Phoenix, AZ 85043; Order Denying Export Privileges",,https://www.federalregister.gov/documents/2017/10/20/2017-22828/in-the-matter-of-adrian-manuel-hernandez-3037-s-69th-drive-phoenix-az-85043-order-denying-export,https://www.govinfo.gov/content/pkg/FR-2017-10-20/pdf/2017-22828.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-10-20,2017-22829,Notice,"In the Matter of: Jimmy Rojas, a/k/a Jim Rojas, Currently Incarcerated at: Inmate Number: 49932-018, FCI Miami, P.O. Box 779800, Miami, FL 33177, and With a Prior Known Address at: 8002 Cornwall Lane, Tampa, FL 33615; Order Denying Export Privileges",,https://www.federalregister.gov/documents/2017/10/20/2017-22829/in-the-matter-of-jimmy-rojas-aka-jim-rojas-currently-incarcerated-at-inmate-number-49932-018-fci,https://www.govinfo.gov/content/pkg/FR-2017-10-20/pdf/2017-22829.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
2017,2017-10-23,2017-22649,Rule,"Amendments to Existing Validated End-User Authorization in the People's Republic of China: Lam Research Service Co., Ltd.","In this rule, the Bureau of Industry and Security (BIS) amends the Export Administration Regulations (EAR) to revise the existing Validated End-User (VEU) list for the People's Republic of China (PRC) by updating the list of eligible destinations (facilities) and eligible items in Supplement No. 7 to part 748 for Lam Research Service Co., Ltd. (Lam). The End-User Review Committee (ERC) reviewed and authorized the amendments to the eligible facilities in response to a request made by Lam and in accordance with established procedures. Changes to the list of eligible items are technical corrections intended to improve clarity. As a consequence of these amendments, the EAR will include an updated and accurate list of eligible items (items that may be exported, reexported and transferred (in-country)), and eligible Lam facilities in the PRC. Publication of this rule supports the VEU program by providing information that assists the exporting public.",https://www.federalregister.gov/documents/2017/10/23/2017-22649/amendments-to-existing-validated-end-user-authorization-in-the-peoples-republic-of-china-lam,https://www.govinfo.gov/content/pkg/FR-2017-10-23/pdf/2017-22649.pdf,False,not_candidate,,,not_coded,not_manually_coded,,not_coded,Federal_Register_BIS_agency_archive
